,DATE,PLANT_NAME,MATERIAL_NAME,TOTAL_UNRESTRICTED_STOCK
2080,2024/07/31,CHINA-WAREHOUSE,MAT-0206,57075
2081,2024/07/31,CHINA-WAREHOUSE,MAT-0207,53800
2082,2024/07/31,CHINA-WAREHOUSE,MAT-0208,0
2083,2024/07/31,CHINA-WAREHOUSE,MAT-0209,300
2084,2024/07/31,CHINA-WAREHOUSE,MAT-0215,7700
2085,2024/07/31,CHINA-WAREHOUSE,MAT-0216,0
2086,2024/07/31,CHINA-WAREHOUSE,MAT-0217,150200
2087,2024/07/31,CHINA-WAREHOUSE,MAT-0218,750
2088,2024/07/31,CHINA-WAREHOUSE,MAT-0229,1474950
2089,2024/07/31,CHINA-WAREHOUSE,MAT-0231,6725
2090,2024/07/31,CHINA-WAREHOUSE,MAT-0232,222750
2091,2024/07/31,CHINA-WAREHOUSE,MAT-0233,49075
2092,2024/07/31,CHINA-WAREHOUSE,MAT-0234,25300
2093,2024/07/31,CHINA-WAREHOUSE,MAT-0235,0
2094,2024/07/31,CHINA-WAREHOUSE,MAT-0236,99450
2095,2024/07/31,CHINA-WAREHOUSE,MAT-0237,773975
2096,2024/07/31,CHINA-WAREHOUSE,MAT-0246,147050
2097,2024/07/31,CHINA-WAREHOUSE,MAT-0250,250
2098,2024/07/31,CHINA-WAREHOUSE,MAT-0254,17800
2099,2024/07/31,CHINA-WAREHOUSE,MAT-0256,98825
2100,2024/07/31,CHINA-WAREHOUSE,MAT-0260,1800
2101,2024/07/31,CHINA-WAREHOUSE,MAT-0261,510650
2102,2024/07/31,CHINA-WAREHOUSE,MAT-0262,49500
2103,2024/07/31,CHINA-WAREHOUSE,MAT-0263,900
2104,2024/07/31,CHINA-WAREHOUSE,MAT-0264,587325
2105,2024/07/31,CHINA-WAREHOUSE,MAT-0265,1167200
2106,2024/07/31,CHINA-WAREHOUSE,MAT-0266,86050
2107,2024/07/31,CHINA-WAREHOUSE,MAT-0267,1531100
2108,2024/07/31,CHINA-WAREHOUSE,MAT-0268,485875
2109,2024/07/31,CHINA-WAREHOUSE,MAT-0270,1181550
2110,2024/07/31,CHINA-WAREHOUSE,MAT-0271,600
2111,2024/07/31,CHINA-WAREHOUSE,MAT-0273,121000
2112,2024/07/31,CHINA-WAREHOUSE,MAT-0276,607150
2113,2024/07/31,CHINA-WAREHOUSE,MAT-0281,0
2114,2024/07/31,CHINA-WAREHOUSE,MAT-0283,8286
2115,2024/07/31,CHINA-WAREHOUSE,MAT-0284,60000
2116,2024/07/31,CHINA-WAREHOUSE,MAT-0285,233750
2117,2024/07/31,CHINA-WAREHOUSE,MAT-0290,24700
2118,2024/07/31,CHINA-WAREHOUSE,MAT-0291,24150
2119,2024/07/31,CHINA-WAREHOUSE,MAT-0295,105450
2120,2024/07/31,CHINA-WAREHOUSE,MAT-0296,24750
2121,2024/07/31,CHINA-WAREHOUSE,MAT-0312,46850
2122,2024/07/31,CHINA-WAREHOUSE,MAT-0313,1825
2123,2024/07/31,CHINA-WAREHOUSE,MAT-0314,1008175
2124,2024/07/31,CHINA-WAREHOUSE,MAT-0315,890925
2125,2024/07/31,CHINA-WAREHOUSE,MAT-0316,110975
2126,2024/07/31,CHINA-WAREHOUSE,MAT-0317,308925
2127,2024/07/31,CHINA-WAREHOUSE,MAT-0318,550
2128,2024/07/31,CHINA-WAREHOUSE,MAT-0319,110300
2129,2024/07/31,CHINA-WAREHOUSE,MAT-0320,725
2130,2024/07/31,CHINA-WAREHOUSE,MAT-0321,155600
2131,2024/07/31,CHINA-WAREHOUSE,MAT-0322,179900
2132,2024/07/31,CHINA-WAREHOUSE,MAT-0323,220600
2133,2024/07/31,CHINA-WAREHOUSE,MAT-0324,339350
2134,2024/07/31,CHINA-WAREHOUSE,MAT-0325,527150
2135,2024/07/31,CHINA-WAREHOUSE,MAT-0326,58700
2136,2024/07/31,CHINA-WAREHOUSE,MAT-0327,256925
2137,2024/07/31,CHINA-WAREHOUSE,MAT-0328,994725
2138,2024/07/31,CHINA-WAREHOUSE,MAT-0329,22775
2139,2024/07/31,CHINA-WAREHOUSE,MAT-0330,24275
2140,2024/07/31,CHINA-WAREHOUSE,MAT-0332,3678300
2141,2024/07/31,CHINA-WAREHOUSE,MAT-0333,0
2142,2024/07/31,CHINA-WAREHOUSE,MAT-0334,43600
2143,2024/07/31,CHINA-WAREHOUSE,MAT-0338,8750
2144,2024/07/31,CHINA-WAREHOUSE,MAT-0339,31525
2145,2024/07/31,CHINA-WAREHOUSE,MAT-0340,464625
2146,2024/07/31,CHINA-WAREHOUSE,MAT-0341,891000
2147,2024/07/31,CHINA-WAREHOUSE,MAT-0350,0
2148,2024/07/31,CHINA-WAREHOUSE,MAT-0351,333525
2149,2024/07/31,CHINA-WAREHOUSE,MAT-0352,15775
2150,2024/07/31,CHINA-WAREHOUSE,MAT-0353,204275
2151,2024/07/31,CHINA-WAREHOUSE,MAT-0354,1102325
2152,2024/07/31,CHINA-WAREHOUSE,MAT-0356,826300
2153,2024/07/31,CHINA-WAREHOUSE,MAT-0357,23075
2154,2024/07/31,CHINA-WAREHOUSE,MAT-0358,25500
2155,2024/07/31,CHINA-WAREHOUSE,MAT-0367,24750
2156,2024/07/31,CHINA-WAREHOUSE,MAT-0373,2550
2157,2024/07/31,CHINA-WAREHOUSE,MAT-0374,122450
2158,2024/07/31,CHINA-WAREHOUSE,MAT-0375,122975
2159,2024/07/31,CHINA-WAREHOUSE,MAT-0376,2250
2160,2024/07/31,CHINA-WAREHOUSE,MAT-0377,153700
2161,2024/07/31,CHINA-WAREHOUSE,MAT-0378,226925
2162,2024/07/31,CHINA-WAREHOUSE,MAT-0379,656575
2163,2024/07/31,CHINA-WAREHOUSE,MAT-0380,102550
2164,2024/07/31,CHINA-WAREHOUSE,MAT-0381,37950
2165,2024/07/31,CHINA-WAREHOUSE,MAT-0382,128600
2166,2024/07/31,CHINA-WAREHOUSE,MAT-0383,19000
2167,2024/07/31,CHINA-WAREHOUSE,MAT-0384,246975
2168,2024/07/31,CHINA-WAREHOUSE,MAT-0385,650
2169,2024/07/31,CHINA-WAREHOUSE,MAT-0386,672950
2170,2024/07/31,CHINA-WAREHOUSE,MAT-0387,20800
2171,2024/07/31,CHINA-WAREHOUSE,MAT-0388,57550
2172,2024/07/31,CHINA-WAREHOUSE,MAT-0389,2273675
2173,2024/07/31,CHINA-WAREHOUSE,MAT-0390,244750
2174,2024/07/31,CHINA-WAREHOUSE,MAT-0391,22450
2175,2024/07/31,CHINA-WAREHOUSE,MAT-0392,24850
2176,2024/07/31,CHINA-WAREHOUSE,MAT-0393,196525
2177,2024/07/31,CHINA-WAREHOUSE,MAT-0394,24750
2178,2024/07/31,CHINA-WAREHOUSE,MAT-0397,24300
2179,2024/07/31,CHINA-WAREHOUSE,MAT-0399,1302375
2180,2024/07/31,CHINA-WAREHOUSE,MAT-0400,1298250
2181,2024/07/31,CHINA-WAREHOUSE,MAT-0413,2558000
2182,2024/07/31,CHINA-WAREHOUSE,MAT-0415,2894300
2183,2024/07/31,CHINA-WAREHOUSE,MAT-0416,571500
2184,2024/07/31,CHINA-WAREHOUSE,MAT-0417,37700
2185,2024/07/31,CHINA-WAREHOUSE,MAT-0418,0
2186,2024/07/31,CHINA-WAREHOUSE,MAT-0428,495375
2187,2024/07/31,CHINA-WAREHOUSE,MAT-0429,0
2188,2024/07/31,CHINA-WAREHOUSE,MAT-0430,71175
2189,2024/08/31,CHINA-WAREHOUSE,MAT-0001,1888575
2190,2024/08/31,CHINA-WAREHOUSE,MAT-0002,381900
2191,2024/08/31,CHINA-WAREHOUSE,MAT-0003,97920
2192,2024/08/31,CHINA-WAREHOUSE,MAT-0004,72000
2193,2024/08/31,CHINA-WAREHOUSE,MAT-0007,857175
2194,2024/08/31,CHINA-WAREHOUSE,MAT-0008,0
2195,2024/08/31,CHINA-WAREHOUSE,MAT-0009,297700
2196,2024/08/31,CHINA-WAREHOUSE,MAT-0011,203075
2197,2024/08/31,CHINA-WAREHOUSE,MAT-0012,22000
2198,2024/08/31,CHINA-WAREHOUSE,MAT-0013,274425
2199,2024/08/31,CHINA-WAREHOUSE,MAT-0015,104800
2200,2024/08/31,CHINA-WAREHOUSE,MAT-0017,34750
2201,2024/08/31,CHINA-WAREHOUSE,MAT-0018,305125
2202,2024/08/31,CHINA-WAREHOUSE,MAT-0032,813275
2203,2024/08/31,CHINA-WAREHOUSE,MAT-0035,914425
2204,2024/08/31,CHINA-WAREHOUSE,MAT-0036,12325
2205,2024/08/31,CHINA-WAREHOUSE,MAT-0037,48125
2206,2024/08/31,CHINA-WAREHOUSE,MAT-0042,90425
2207,2024/08/31,CHINA-WAREHOUSE,MAT-0046,475950
2208,2024/08/31,CHINA-WAREHOUSE,MAT-0047,103100
2209,2024/08/31,CHINA-WAREHOUSE,MAT-0049,249000
2210,2024/08/31,CHINA-WAREHOUSE,MAT-0050,181200
2211,2024/08/31,CHINA-WAREHOUSE,MAT-0052,158400
2212,2024/08/31,CHINA-WAREHOUSE,MAT-0053,401625
2213,2024/08/31,CHINA-WAREHOUSE,MAT-0054,0
2214,2024/08/31,CHINA-WAREHOUSE,MAT-0055,728525
2215,2024/08/31,CHINA-WAREHOUSE,MAT-0056,1675900
2216,2024/08/31,CHINA-WAREHOUSE,MAT-0057,13325
2217,2024/08/31,CHINA-WAREHOUSE,MAT-0058,1366
2218,2024/08/31,CHINA-WAREHOUSE,MAT-0060,74250
2219,2024/08/31,CHINA-WAREHOUSE,MAT-0065,586075
2220,2024/08/31,CHINA-WAREHOUSE,MAT-0066,43400
2221,2024/08/31,CHINA-WAREHOUSE,MAT-0067,24750
2222,2024/08/31,CHINA-WAREHOUSE,MAT-0068,24750
2223,2024/08/31,CHINA-WAREHOUSE,MAT-0069,21600
2224,2024/08/31,CHINA-WAREHOUSE,MAT-0070,24750
2225,2024/08/31,CHINA-WAREHOUSE,MAT-0082,563050
2226,2024/08/31,CHINA-WAREHOUSE,MAT-0084,1977250
2227,2024/08/31,CHINA-WAREHOUSE,MAT-0085,452375
2228,2024/08/31,CHINA-WAREHOUSE,MAT-0086,110875
2229,2024/08/31,CHINA-WAREHOUSE,MAT-0087,24750
2230,2024/08/31,CHINA-WAREHOUSE,MAT-0091,60375
2231,2024/08/31,CHINA-WAREHOUSE,MAT-0092,492400
2232,2024/08/31,CHINA-WAREHOUSE,MAT-0094,1800
2233,2024/08/31,CHINA-WAREHOUSE,MAT-0096,173125
2234,2024/08/31,CHINA-WAREHOUSE,MAT-0097,119850
2235,2024/08/31,CHINA-WAREHOUSE,MAT-0098,2425
2236,2024/08/31,CHINA-WAREHOUSE,MAT-0099,485600
2237,2024/08/31,CHINA-WAREHOUSE,MAT-0101,74200
2238,2024/08/31,CHINA-WAREHOUSE,MAT-0104,12750
2239,2024/08/31,CHINA-WAREHOUSE,MAT-0105,8800
2240,2024/08/31,CHINA-WAREHOUSE,MAT-0106,78075
2241,2024/08/31,CHINA-WAREHOUSE,MAT-0107,36400
2242,2024/08/31,CHINA-WAREHOUSE,MAT-0111,483450
2243,2024/08/31,CHINA-WAREHOUSE,MAT-0112,1527375
2244,2024/08/31,CHINA-WAREHOUSE,MAT-0113,1700
2245,2024/08/31,CHINA-WAREHOUSE,MAT-0114,375
2246,2024/08/31,CHINA-WAREHOUSE,MAT-0115,14350
2247,2024/08/31,CHINA-WAREHOUSE,MAT-0116,237200
2248,2024/08/31,CHINA-WAREHOUSE,MAT-0118,13650
2249,2024/08/31,CHINA-WAREHOUSE,MAT-0119,0
2250,2024/08/31,CHINA-WAREHOUSE,MAT-0137,382750
2251,2024/08/31,CHINA-WAREHOUSE,MAT-0138,23725
2252,2024/08/31,CHINA-WAREHOUSE,MAT-0141,76575
2253,2024/08/31,CHINA-WAREHOUSE,MAT-0142,1080550
2254,2024/08/31,CHINA-WAREHOUSE,MAT-0143,1593775
2255,2024/08/31,CHINA-WAREHOUSE,MAT-0144,2492900
2256,2024/08/31,CHINA-WAREHOUSE,MAT-0145,3567750
2257,2024/08/31,CHINA-WAREHOUSE,MAT-0146,25075
2258,2024/08/31,CHINA-WAREHOUSE,MAT-0147,76500
2259,2024/08/31,CHINA-WAREHOUSE,MAT-0148,24750
2260,2024/08/31,CHINA-WAREHOUSE,MAT-0150,0
2261,2024/08/31,CHINA-WAREHOUSE,MAT-0151,200025
2262,2024/08/31,CHINA-WAREHOUSE,MAT-0152,40950
2263,2024/08/31,CHINA-WAREHOUSE,MAT-0153,152250
2264,2024/08/31,CHINA-WAREHOUSE,MAT-0156,424225
2265,2024/08/31,CHINA-WAREHOUSE,MAT-0157,600
2266,2024/08/31,CHINA-WAREHOUSE,MAT-0158,764450
2267,2024/08/31,CHINA-WAREHOUSE,MAT-0159,261225
2268,2024/08/31,CHINA-WAREHOUSE,MAT-0160,0
2269,2024/08/31,CHINA-WAREHOUSE,MAT-0161,0
2270,2024/08/31,CHINA-WAREHOUSE,MAT-0162,24750
2271,2024/08/31,CHINA-WAREHOUSE,MAT-0163,534800
2272,2024/08/31,CHINA-WAREHOUSE,MAT-0164,34375
2273,2024/08/31,CHINA-WAREHOUSE,MAT-0165,35700
2274,2024/08/31,CHINA-WAREHOUSE,MAT-0166,592050
2275,2024/08/31,CHINA-WAREHOUSE,MAT-0167,148375
2276,2024/08/31,CHINA-WAREHOUSE,MAT-0174,200
2277,2024/08/31,CHINA-WAREHOUSE,MAT-0175,49775
2278,2024/08/31,CHINA-WAREHOUSE,MAT-0176,175300
2279,2024/08/31,CHINA-WAREHOUSE,MAT-0177,2425
2280,2024/08/31,CHINA-WAREHOUSE,MAT-0178,116650
2281,2024/08/31,CHINA-WAREHOUSE,MAT-0179,7775
2282,2024/08/31,CHINA-WAREHOUSE,MAT-0180,36475
2283,2024/08/31,CHINA-WAREHOUSE,MAT-0188,264650
2284,2024/08/31,CHINA-WAREHOUSE,MAT-0190,222550
2285,2024/08/31,CHINA-WAREHOUSE,MAT-0193,235280
2286,2024/08/31,CHINA-WAREHOUSE,MAT-0195,492975
2287,2024/08/31,CHINA-WAREHOUSE,MAT-0196,240875
2288,2024/08/31,CHINA-WAREHOUSE,MAT-0197,1136175
2289,2024/08/31,CHINA-WAREHOUSE,MAT-0198,833575
2290,2024/08/31,CHINA-WAREHOUSE,MAT-0199,14350
2291,2024/08/31,CHINA-WAREHOUSE,MAT-0201,557300
2292,2024/08/31,CHINA-WAREHOUSE,MAT-0202,47125
2293,2024/08/31,CHINA-WAREHOUSE,MAT-0204,10200
2294,2024/08/31,CHINA-WAREHOUSE,MAT-0206,56400
2295,2024/08/31,CHINA-WAREHOUSE,MAT-0207,53800
2296,2024/08/31,CHINA-WAREHOUSE,MAT-0208,0
2297,2024/08/31,CHINA-WAREHOUSE,MAT-0209,0
2298,2024/08/31,CHINA-WAREHOUSE,MAT-0215,7700
2299,2024/08/31,CHINA-WAREHOUSE,MAT-0216,0
2300,2024/08/31,CHINA-WAREHOUSE,MAT-0217,150200
2301,2024/08/31,CHINA-WAREHOUSE,MAT-0218,750
2302,2024/08/31,CHINA-WAREHOUSE,MAT-0229,524200
2303,2024/08/31,CHINA-WAREHOUSE,MAT-0231,6125
2304,2024/08/31,CHINA-WAREHOUSE,MAT-0232,222700
2305,2024/08/31,CHINA-WAREHOUSE,MAT-0233,1083275
2306,2024/08/31,CHINA-WAREHOUSE,MAT-0234,24750
2307,2024/08/31,CHINA-WAREHOUSE,MAT-0235,0
2308,2024/08/31,CHINA-WAREHOUSE,MAT-0236,197750
2309,2024/08/31,CHINA-WAREHOUSE,MAT-0237,773925
2310,2024/08/31,CHINA-WAREHOUSE,MAT-0246,22900
2311,2024/08/31,CHINA-WAREHOUSE,MAT-0250,250
2312,2024/08/31,CHINA-WAREHOUSE,MAT-0254,105050
2313,2024/08/31,CHINA-WAREHOUSE,MAT-0256,74075
2314,2024/08/31,CHINA-WAREHOUSE,MAT-0260,1200
2315,2024/08/31,CHINA-WAREHOUSE,MAT-0261,1577825
2316,2024/08/31,CHINA-WAREHOUSE,MAT-0262,49500
2317,2024/08/31,CHINA-WAREHOUSE,MAT-0263,900
2318,2024/08/31,CHINA-WAREHOUSE,MAT-0264,290275
2319,2024/08/31,CHINA-WAREHOUSE,MAT-0265,473525
2320,2024/08/31,CHINA-WAREHOUSE,MAT-0266,35150
2321,2024/08/31,CHINA-WAREHOUSE,MAT-0267,714350
2322,2024/08/31,CHINA-WAREHOUSE,MAT-0268,2065850
2323,2024/08/31,CHINA-WAREHOUSE,MAT-0270,986875
2324,2024/08/31,CHINA-WAREHOUSE,MAT-0271,600
2325,2024/08/31,CHINA-WAREHOUSE,MAT-0273,121000
2326,2024/08/31,CHINA-WAREHOUSE,MAT-0276,507900
2327,2024/08/31,CHINA-WAREHOUSE,MAT-0281,645825
2328,2024/08/31,CHINA-WAREHOUSE,MAT-0284,30000
2329,2024/08/31,CHINA-WAREHOUSE,MAT-0285,233750
2330,2024/08/31,CHINA-WAREHOUSE,MAT-0290,24700
2331,2024/08/31,CHINA-WAREHOUSE,MAT-0291,22850
2332,2024/08/31,CHINA-WAREHOUSE,MAT-0295,105450
2333,2024/08/31,CHINA-WAREHOUSE,MAT-0296,24750
2334,2024/08/31,CHINA-WAREHOUSE,MAT-0312,224925
2335,2024/08/31,CHINA-WAREHOUSE,MAT-0313,78225
2336,2024/08/31,CHINA-WAREHOUSE,MAT-0314,700625
2337,2024/08/31,CHINA-WAREHOUSE,MAT-0315,888050
2338,2024/08/31,CHINA-WAREHOUSE,MAT-0316,110975
2339,2024/08/31,CHINA-WAREHOUSE,MAT-0317,10700
2340,2024/08/31,CHINA-WAREHOUSE,MAT-0318,550
2341,2024/08/31,CHINA-WAREHOUSE,MAT-0319,85550
2342,2024/08/31,CHINA-WAREHOUSE,MAT-0320,725
2343,2024/08/31,CHINA-WAREHOUSE,MAT-0321,28950
2344,2024/08/31,CHINA-WAREHOUSE,MAT-0322,36875
2345,2024/08/31,CHINA-WAREHOUSE,MAT-0323,388050
2346,2024/08/31,CHINA-WAREHOUSE,MAT-0324,297450
2347,2024/08/31,CHINA-WAREHOUSE,MAT-0325,353500
2348,2024/08/31,CHINA-WAREHOUSE,MAT-0326,58700
2349,2024/08/31,CHINA-WAREHOUSE,MAT-0327,209950
2350,2024/08/31,CHINA-WAREHOUSE,MAT-0328,806775
2351,2024/08/31,CHINA-WAREHOUSE,MAT-0329,22775
2352,2024/08/31,CHINA-WAREHOUSE,MAT-0330,24275
2353,2024/08/31,CHINA-WAREHOUSE,MAT-0332,3678250
2354,2024/08/31,CHINA-WAREHOUSE,MAT-0333,144900
2355,2024/08/31,CHINA-WAREHOUSE,MAT-0334,43600
2356,2024/08/31,CHINA-WAREHOUSE,MAT-0338,8750
2357,2024/08/31,CHINA-WAREHOUSE,MAT-0339,31525
2358,2024/08/31,CHINA-WAREHOUSE,MAT-0340,313375
2359,2024/08/31,CHINA-WAREHOUSE,MAT-0341,716650
2360,2024/08/31,CHINA-WAREHOUSE,MAT-0350,0
2361,2024/08/31,CHINA-WAREHOUSE,MAT-0352,11650
2362,2024/08/31,CHINA-WAREHOUSE,MAT-0353,129825
2363,2024/08/31,CHINA-WAREHOUSE,MAT-0354,803625
2364,2024/08/31,CHINA-WAREHOUSE,MAT-0356,534800
2365,2024/08/31,CHINA-WAREHOUSE,MAT-0357,22875
2366,2024/08/31,CHINA-WAREHOUSE,MAT-0358,25475
2367,2024/08/31,CHINA-WAREHOUSE,MAT-0367,24250
2368,2024/08/31,CHINA-WAREHOUSE,MAT-0373,2550
2369,2024/08/31,CHINA-WAREHOUSE,MAT-0374,97675
2370,2024/08/31,CHINA-WAREHOUSE,MAT-0375,505025
2371,2024/08/31,CHINA-WAREHOUSE,MAT-0376,537125
2372,2024/08/31,CHINA-WAREHOUSE,MAT-0377,297450
2373,2024/08/31,CHINA-WAREHOUSE,MAT-0378,202100
2374,2024/08/31,CHINA-WAREHOUSE,MAT-0379,492900
2375,2024/08/31,CHINA-WAREHOUSE,MAT-0380,27500
2376,2024/08/31,CHINA-WAREHOUSE,MAT-0381,49500
2377,2024/08/31,CHINA-WAREHOUSE,MAT-0382,54300
2378,2024/08/31,CHINA-WAREHOUSE,MAT-0383,19000
2379,2024/08/31,CHINA-WAREHOUSE,MAT-0384,147975
2380,2024/08/31,CHINA-WAREHOUSE,MAT-0385,650
2381,2024/08/31,CHINA-WAREHOUSE,MAT-0386,623400
2382,2024/08/31,CHINA-WAREHOUSE,MAT-0387,20800
2383,2024/08/31,CHINA-WAREHOUSE,MAT-0388,8050
2384,2024/08/31,CHINA-WAREHOUSE,MAT-0389,1859650
2385,2024/08/31,CHINA-WAREHOUSE,MAT-0390,120050
2386,2024/08/31,CHINA-WAREHOUSE,MAT-0391,0
2387,2024/08/31,CHINA-WAREHOUSE,MAT-0392,24350
2388,2024/08/31,CHINA-WAREHOUSE,MAT-0393,191200
2389,2024/08/31,CHINA-WAREHOUSE,MAT-0394,24750
2390,2024/08/31,CHINA-WAREHOUSE,MAT-0396,24750
2391,2024/08/31,CHINA-WAREHOUSE,MAT-0397,24125
2392,2024/08/31,CHINA-WAREHOUSE,MAT-0399,188225
2393,2024/08/31,CHINA-WAREHOUSE,MAT-0400,258300
2394,2024/08/31,CHINA-WAREHOUSE,MAT-0402,49475
2395,2024/08/31,CHINA-WAREHOUSE,MAT-0413,2197950
2396,2024/08/31,CHINA-WAREHOUSE,MAT-0415,1631200
2397,2024/08/31,CHINA-WAREHOUSE,MAT-0416,669150
2398,2024/08/31,CHINA-WAREHOUSE,MAT-0417,31200
2399,2024/08/31,CHINA-WAREHOUSE,MAT-0418,0
2400,2024/08/31,CHINA-WAREHOUSE,MAT-0428,445800
2401,2024/08/31,CHINA-WAREHOUSE,MAT-0429,0
2402,2024/08/31,CHINA-WAREHOUSE,MAT-0430,65375
2403,2024/09/30,CHINA-WAREHOUSE,MAT-0001,1675275
2404,2024/09/30,CHINA-WAREHOUSE,MAT-0002,10650
2405,2024/09/30,CHINA-WAREHOUSE,MAT-0003,117504
2406,2024/09/30,CHINA-WAREHOUSE,MAT-0004,72000
2407,2024/09/30,CHINA-WAREHOUSE,MAT-0007,538750
2408,2024/09/30,CHINA-WAREHOUSE,MAT-0008,0
2409,2024/09/30,CHINA-WAREHOUSE,MAT-0009,297700
2410,2024/09/30,CHINA-WAREHOUSE,MAT-0011,203075
2411,2024/09/30,CHINA-WAREHOUSE,MAT-0012,22000
2412,2024/09/30,CHINA-WAREHOUSE,MAT-0013,349325
2413,2024/09/30,CHINA-WAREHOUSE,MAT-0015,1798325
2414,2024/09/30,CHINA-WAREHOUSE,MAT-0017,813650
2415,2024/09/30,CHINA-WAREHOUSE,MAT-0018,205375
2416,2024/09/30,CHINA-WAREHOUSE,MAT-0019,231650
2417,2024/09/30,CHINA-WAREHOUSE,MAT-0027,99000
2418,2024/09/30,CHINA-WAREHOUSE,MAT-0032,673625
2419,2024/09/30,CHINA-WAREHOUSE,MAT-0035,903600
2420,2024/09/30,CHINA-WAREHOUSE,MAT-0036,12325
2421,2024/09/30,CHINA-WAREHOUSE,MAT-0037,48125
2422,2024/09/30,CHINA-WAREHOUSE,MAT-0040,74250
2423,2024/09/30,CHINA-WAREHOUSE,MAT-0042,90425
2424,2024/09/30,CHINA-WAREHOUSE,MAT-0046,574075
2425,2024/09/30,CHINA-WAREHOUSE,MAT-0047,357450
2426,2024/09/30,CHINA-WAREHOUSE,MAT-0049,25900
2427,2024/09/30,CHINA-WAREHOUSE,MAT-0050,6750
2428,2024/09/30,CHINA-WAREHOUSE,MAT-0052,158400
2429,2024/09/30,CHINA-WAREHOUSE,MAT-0053,363125
2430,2024/09/30,CHINA-WAREHOUSE,MAT-0055,435650
2431,2024/09/30,CHINA-WAREHOUSE,MAT-0056,1446250
2432,2024/09/30,CHINA-WAREHOUSE,MAT-0057,9950
2433,2024/09/30,CHINA-WAREHOUSE,MAT-0058,953
2434,2024/09/30,CHINA-WAREHOUSE,MAT-0060,71375
2435,2024/09/30,CHINA-WAREHOUSE,MAT-0065,536300
2436,2024/09/30,CHINA-WAREHOUSE,MAT-0066,43400
2437,2024/09/30,CHINA-WAREHOUSE,MAT-0067,24750
2438,2024/09/30,CHINA-WAREHOUSE,MAT-0068,20250
2439,2024/09/30,CHINA-WAREHOUSE,MAT-0069,9500
2440,2024/09/30,CHINA-WAREHOUSE,MAT-0070,22750
2441,2024/09/30,CHINA-WAREHOUSE,MAT-0082,1174625
2442,2024/09/30,CHINA-WAREHOUSE,MAT-0084,1673475
2443,2024/09/30,CHINA-WAREHOUSE,MAT-0085,452375
2444,2024/09/30,CHINA-WAREHOUSE,MAT-0086,95750
2445,2024/09/30,CHINA-WAREHOUSE,MAT-0087,23375
2446,2024/09/30,CHINA-WAREHOUSE,MAT-0091,60375
2447,2024/09/30,CHINA-WAREHOUSE,MAT-0092,142125
2448,2024/09/30,CHINA-WAREHOUSE,MAT-0096,173125
2449,2024/09/30,CHINA-WAREHOUSE,MAT-0097,20825
2450,2024/09/30,CHINA-WAREHOUSE,MAT-0098,348775
2451,2024/09/30,CHINA-WAREHOUSE,MAT-0099,485500
2452,2024/09/30,CHINA-WAREHOUSE,MAT-0101,49150
2453,2024/09/30,CHINA-WAREHOUSE,MAT-0102,49400
2454,2024/09/30,CHINA-WAREHOUSE,MAT-0104,12650
2455,2024/09/30,CHINA-WAREHOUSE,MAT-0105,8450
2456,2024/09/30,CHINA-WAREHOUSE,MAT-0106,78025
2457,2024/09/30,CHINA-WAREHOUSE,MAT-0107,36400
2458,2024/09/30,CHINA-WAREHOUSE,MAT-0108,432875
2459,2024/09/30,CHINA-WAREHOUSE,MAT-0111,309900
2460,2024/09/30,CHINA-WAREHOUSE,MAT-0112,681975
2461,2024/09/30,CHINA-WAREHOUSE,MAT-0113,1700
2462,2024/09/30,CHINA-WAREHOUSE,MAT-0114,40875
2463,2024/09/30,CHINA-WAREHOUSE,MAT-0115,14350
2464,2024/09/30,CHINA-WAREHOUSE,MAT-0116,233200
2465,2024/09/30,CHINA-WAREHOUSE,MAT-0118,13625
2466,2024/09/30,CHINA-WAREHOUSE,MAT-0119,0
2467,2024/09/30,CHINA-WAREHOUSE,MAT-0120,717200
2468,2024/09/30,CHINA-WAREHOUSE,MAT-0137,852975
2469,2024/09/30,CHINA-WAREHOUSE,MAT-0138,23725
2470,2024/09/30,CHINA-WAREHOUSE,MAT-0141,10450
2471,2024/09/30,CHINA-WAREHOUSE,MAT-0142,868350
2472,2024/09/30,CHINA-WAREHOUSE,MAT-0143,1382850
2473,2024/09/30,CHINA-WAREHOUSE,MAT-0144,1633425
2474,2024/09/30,CHINA-WAREHOUSE,MAT-0145,1576450
2475,2024/09/30,CHINA-WAREHOUSE,MAT-0146,285850
2476,2024/09/30,CHINA-WAREHOUSE,MAT-0147,56875
2477,2024/09/30,CHINA-WAREHOUSE,MAT-0148,0
2478,2024/09/30,CHINA-WAREHOUSE,MAT-0150,98650
2479,2024/09/30,CHINA-WAREHOUSE,MAT-0151,459775
2480,2024/09/30,CHINA-WAREHOUSE,MAT-0152,40950
2481,2024/09/30,CHINA-WAREHOUSE,MAT-0153,28500
2482,2024/09/30,CHINA-WAREHOUSE,MAT-0156,1357325
2483,2024/09/30,CHINA-WAREHOUSE,MAT-0158,687750
2484,2024/09/30,CHINA-WAREHOUSE,MAT-0159,261225
2485,2024/09/30,CHINA-WAREHOUSE,MAT-0160,614900
2486,2024/09/30,CHINA-WAREHOUSE,MAT-0161,0
2487,2024/09/30,CHINA-WAREHOUSE,MAT-0162,22750
2488,2024/09/30,CHINA-WAREHOUSE,MAT-0163,242925
2489,2024/09/30,CHINA-WAREHOUSE,MAT-0164,33175
