Unnamed: 0,DATE,MATERIAL_NAME,INBOUND,OUTBOUND,BEFORE,AFTER,date,dayofweek,is_weekend,is_month_start,rolling_inbound_3,rolling_outbound_3,inbound_std_3,outbound_std_3,inbound_freq_3,outbound_freq_3,max_outbound_3,inbound_sum_3,outbound_sum_3,rolling_inbound_7,rolling_outbound_7,inbound_std_7,outbound_std_7,inbound_freq_7,outbound_freq_7,max_outbound_7,inbound_sum_7,outbound_sum_7,rolling_inbound_15,rolling_outbound_15,inbound_std_15,outbound_std_15,inbound_freq_15,outbound_freq_15,max_outbound_15,inbound_sum_15,outbound_sum_15,net_flow_3,net_flow_7,net_flow_15,days_since_last_inbound,days_since_last_outbound,stock_future_min,risk
5590,2024-08-17,MAT-0099,0.0,1.38,487.22500000000014,485.84500000000014,2024-08-17,5,1,0,0.0,33.46333333333333,0.0,27.78498215463409,0.0,3.0,49.51,0.0,100.38999999999999,0.0,39.33571428571429,0.0,42.094751793678846,0.0,7.0,123.76,0.0,275.35,16.5,30.054666666666666,63.90422521242239,32.35371117301176,1.0,15.0,123.76,247.5,450.82,-100.38999999999999,-275.35,-203.32,7,0,609.5850000000002,0
5663,2024-08-20,MAT-0099,148.5,0.0,485.84500000000014,634.3450000000001,2024-08-20,1,0,0,49.5,16.959999999999997,85.73651497465943,28.18891271404419,1.0,2.0,49.5,148.5,50.87999999999999,21.214285714285715,35.75571428571429,56.12772424187026,44.50767044646831,1.0,6.0,123.76,148.5,250.29000000000002,26.4,30.012666666666668,72.13781453380943,32.39501978185329,2.0,14.0,123.76,396.0,450.19,97.62,-101.79000000000002,-54.19,0,1,609.5850000000002,0
5694,2024-08-21,MAT-0099,0.0,24.76,634.3450000000001,609.5850000000002,2024-08-21,2,0,0,49.5,8.71333333333333,85.73651497465943,13.91394025189614,1.0,2.0,24.76,148.5,26.139999999999986,21.214285714285715,21.61285714285714,56.12772424187026,21.838822247155555,1.0,6.0,49.51,148.5,151.29,26.4,30.012666666666668,72.13781453380943,32.39501978185329,2.0,14.0,123.76,396.0,450.19,122.36000000000001,-2.789999999999992,-54.19,1,0,1154.085,0
5808,2024-08-26,MAT-0099,569.25,24.75,609.5850000000002,1154.085,2024-08-26,0,0,0,239.25,16.50333333333333,295.27624777485914,14.29230678838568,2.0,2.0,24.76,717.75,49.50999999999999,102.53571428571429,21.611428571428572,213.11296048943487,21.838582393378474,2.0,6.0,49.51,717.75,151.28,64.35,28.362666666666666,157.03507911109725,31.958929328272614,3.0,14.0,123.76,965.25,425.44,668.24,566.47,539.81,0,0,1129.285,0
5995,2024-09-01,MAT-0099,297.0,0.0,1154.085,1451.085,2024-09-01,6,1,1,288.75,16.50333333333333,284.71465979116704,14.29230678838568,2.0,2.0,24.76,866.25,49.50999999999999,144.96428571428572,21.414285714285715,218.78616027658475,22.056794763475825,3.0,5.0,49.51,1014.75,149.9,84.15,25.062666666666665,166.76431722643787,32.17533249171453,4.0,13.0,123.76,1262.25,375.94,816.74,864.85,886.31,0,1,1079.765,0
6078,2024-09-04,MAT-0099,0.0,24.75,1451.085,1426.335,2024-09-04,2,0,0,288.75,16.499999999999996,284.71465979116704,14.28941916244331,2.0,2.0,24.75,866.25,49.499999999999986,144.96428571428572,17.87714285714286,218.78616027658475,18.498609600260675,3.0,5.0,49.5,1014.75,125.14000000000001,84.15,25.062666666666665,166.76431722643787,32.17533249171453,4.0,13.0,123.76,1262.25,375.94,816.75,889.61,886.31,1,0,1055.015,0
6109,2024-09-05,MAT-0099,0.0,99.02,1426.335,1327.315,2024-09-05,3,0,0,99.0,41.25666666666666,171.47302994931886,51.53244253218873,1.0,2.0,99.02,297.0,123.76999999999998,144.96428571428572,24.951428571428572,218.78616027658475,34.84975104099091,3.0,5.0,99.02,1014.75,174.66,84.15,31.572,166.76431722643787,36.6126202285496,4.0,13.0,123.76,1262.25,473.58,173.23000000000002,840.09,788.6700000000001,2,0,1054.965,0
6149,2024-09-06,MAT-0099,0.0,49.52,1327.315,1277.795,2024-09-06,4,0,0,0.0,57.76333333333333,0.0,37.81497895455363,0.0,3.0,99.02,0.0,173.29,144.96428571428572,31.82857142857143,218.78616027658475,34.166181343823716,3.0,5.0,99.02,1014.75,222.8,84.15,33.22333333333333,166.76431722643787,36.84083810638612,4.0,13.0,123.76,1262.25,498.34999999999997,-173.29,791.95,763.9000000000001,3,0,1005.465,0
6216,2024-09-09,MAT-0099,0.0,49.5,1277.795,1228.295,2024-09-09,0,0,0,0.0,66.01333333333334,0.0,28.584613576771225,0.0,3.0,99.02,0.0,198.04,123.75,38.9,225.4832310838214,31.499083055437243,2.0,6.0,99.02,866.25,272.3,67.65,36.51,161.6121846095947,35.8706202901483,3.0,13.0,123.76,1014.75,547.65,-198.04,593.95,467.1,4,0,955.965,0
6248,2024-09-10,MAT-0099,0.0,49.5,1228.295,1178.795,2024-09-10,1,0,0,0.0,49.50666666666666,0.0,0.01154700541716602,0.0,3.0,49.52,0.0,148.51999999999998,123.75,42.43428571428571,225.4832310838214,31.032605356916065,2.0,6.0,99.02,866.25,297.03999999999996,67.65,38.139333333333326,161.6121846095947,35.868446433095045,3.0,13.0,123.76,1014.75,572.0899999999999,-148.51999999999998,569.21,442.6600000000001,5,0,931.215,0
6287,2024-09-11,MAT-0099,0.0,49.51,1178.795,1129.285,2024-09-11,2,0,0,0.0,49.50333333333333,0.0,0.005773502758639533,0.0,3.0,49.51,0.0,148.51,42.42857142857143,45.97142857142857,112.25544848374055,30.077366035260603,1.0,6.0,99.02,297.0,321.79999999999995,67.65,33.18933333333334,161.6121846095947,27.3110290298016,3.0,13.0,99.02,1014.75,497.84000000000003,-148.51,-24.799999999999955,516.91,6,0,906.215,0
6323,2024-09-12,MAT-0099,0.0,49.52,1129.285,1079.765,2024-09-12,3,0,0,0.0,49.50999999999999,0.0,0.010000000038538842,0.0,3.0,49.52,0.0,148.52999999999997,0.0,53.04571428571428,0.0,22.274010159183938,0.0,7.0,99.02,0.0,371.32,67.65,34.84,161.6121846095947,27.512670847136164,3.0,13.0,99.02,1014.75,522.6,-148.52999999999997,-371.32,492.15,7,0,881.4650000000001,0
6689,2024-09-25,MAT-0099,0.0,24.75,1079.765,1055.015,2024-09-25,2,0,0,0.0,41.25999999999999,0.0,14.298080290724371,0.0,3.0,49.52,0.0,123.77999999999997,0.0,53.04571428571428,0.0,22.274010159183938,0.0,7.0,99.02,0.0,371.32,67.65,36.398,161.6121846095947,26.108407020399692,3.0,13.0,99.02,1014.75,545.97,-123.77999999999997,-371.32,468.78,8,0,831.9550000000002,0
6738,2024-09-26,MAT-0099,0.0,0.05,1055.015,1054.965,2024-09-26,3,0,0,0.0,24.77333333333333,0.0,24.735008254159407,0.0,3.0,49.52,0.0,74.32,0.0,38.90714285714286,0.0,19.461095990279105,0.0,7.0,49.52,0.0,272.35,67.65,33.10066666666667,161.6121846095947,27.42424799507248,3.0,13.0,99.02,1014.75,496.51,-74.32,-272.35,518.24,9,0,782.4350000000002,0
7005,2024-10-09,MAT-0099,0.0,49.5,1054.965,1005.465,2024-10-09,2,0,0,0.0,24.766666666666662,0.0,24.725004213009427,0.0,3.0,49.5,0.0,74.29999999999998,0.0,38.90428571428571,0.0,19.459279583395737,0.0,7.0,49.52,0.0,272.33,67.65,33.10066666666667,161.6121846095947,27.42424799507248,3.0,13.0,99.02,1014.75,496.51,-74.29999999999998,-272.33,518.24,10,0,782.4050000000002,0
7260,2024-10-16,MAT-0099,0.0,49.5,1005.465,955.965,2024-10-16,2,0,0,0.0,33.01666666666666,0.0,28.549970811427002,0.0,3.0,49.5,0.0,99.04999999999998,0.0,38.90428571428571,0.0,19.459279583395737,0.0,7.0,49.52,0.0,272.33,67.65,36.30866666666667,161.6121846095947,26.237404833194752,3.0,13.0,99.02,1014.75,544.63,-99.04999999999998,-272.33,470.12,11,0,757.6450000000002,0
7327,2024-10-18,MAT-0099,0.0,24.75,955.965,931.215,2024-10-18,4,0,0,0.0,41.24999999999999,0.0,14.289419162443254,0.0,3.0,49.5,0.0,123.74999999999999,0.0,35.36857142857143,0.0,19.461702074049118,0.0,7.0,49.52,0.0,247.57999999999998,57.75,37.958666666666666,160.8523335680453,24.512483369752236,2.0,14.0,99.02,866.25,569.38,-123.74999999999999,-247.57999999999998,296.87,12,0,732.8950000000002,0
7356,2024-10-19,MAT-0099,0.0,25.0,931.215,906.215,2024-10-19,5,1,0,0.0,33.08333333333333,0.0,14.217799876680422,0.0,3.0,49.5,0.0,99.24999999999999,0.0,31.867142857142856,0.0,18.682676212903505,0.0,7.0,49.52,0.0,223.07,57.75,37.974666666666664,160.8523335680453,24.503329472504227,2.0,14.0,99.02,866.25,569.62,-99.24999999999999,-223.07,296.63,13,0,708.1350000000002,0
7558,2024-10-28,MAT-0099,0.0,24.75,906.215,881.4650000000001,2024-10-28,0,0,0,0.0,24.83333333333333,0.0,0.14433756729917968,0.0,3.0,25.0,0.0,74.49999999999999,0.0,28.328571428571426,0.0,17.056935469745067,0.0,7.0,49.5,0.0,198.29999999999998,19.8,37.974666666666664,76.68507025490686,24.503329472504227,1.0,14.0,99.02,297.0,569.62,-74.49999999999999,-198.29999999999998,-272.62,14,0,683.3850000000002,0
7597,2024-10-29,MAT-0099,0.0,49.51,881.4650000000001,831.9550000000002,2024-10-29,1,0,0,0.0,33.086666666666666,0.0,14.223573156325164,0.0,3.0,49.51,0.0,99.25999999999999,0.0,31.865714285714287,0.0,18.681101731556463,0.0,7.0,49.51,0.0,223.06,0.0,41.275333333333336,0.0,22.253983228262946,0.0,15.0,99.02,0.0,619.13,-99.25999999999999,-223.06,-619.13,15,0,683.2050000000003,0
7669,2024-10-31,MAT-0099,0.0,49.52,831.9550000000002,782.4350000000002,2024-10-31,3,0,0,0.0,41.26,0.0,14.298080290724364,0.0,3.0,49.52,0.0,123.77999999999999,0.0,38.932857142857145,0.0,13.189161856471047,0.0,7.0,49.52,0.0,272.53000000000003,0.0,42.92666666666666,0.0,21.855599369715826,0.0,15.0,99.02,0.0,643.9,-123.77999999999999,-272.53000000000003,-643.9,16,0,584.1950000000003,0
7890,2024-11-08,MAT-0099,0.0,0.03,782.4350000000002,782.4050000000002,2024-11-08,4,0,0,0.0,33.019999999999996,0.0,28.570178508367785,0.0,3.0,49.52,0.0,99.05999999999999,0.0,31.865714285714287,0.0,18.689926749582565,0.0,7.0,49.52,0.0,223.06,0.0,36.32733333333333,0.0,18.376489431050828,0.0,15.0,49.52,0.0,544.91,-99.05999999999999,-223.06,-544.91,17,0,552.6450000000003,0
7955,2024-11-11,MAT-0099,0.0,24.76,782.4050000000002,757.6450000000002,2024-11-11,0,0,0,0.0,24.769999999999996,0.0,24.745001515457634,0.0,3.0,49.52,0.0,74.30999999999999,0.0,28.331428571428575,0.0,17.068319023433858,0.0,7.0,49.52,0.0,198.32000000000002,0.0,34.67666666666666,0.0,18.218164666330217,0.0,15.0,49.52,0.0,520.15,-74.30999999999999,-198.32000000000002,-520.15,18,0,503.1450000000003,0
8041,2024-11-14,MAT-0099,0.0,24.75,757.6450000000002,732.8950000000002,2024-11-14,3,0,0,0.0,16.513333333333332,0.0,14.274986281371122,0.0,3.0,24.76,0.0,49.53999999999999,0.0,28.331428571428575,0.0,17.068319023433858,0.0,7.0,49.52,0.0,198.32000000000002,0.0,33.02666666666667,0.0,17.897708020329066,0.0,15.0,49.52,0.0,495.40000000000003,-49.53999999999999,-198.32000000000002,-495.40000000000003,19,0,453.6450000000003,0
8173,2024-11-19,MAT-0099,0.0,24.76,732.8950000000002,708.1350000000002,2024-11-19,1,0,0,0.0,24.75666666666666,0.0,0.005773502738122281,0.0,3.0,24.76,0.0,74.26999999999998,0.0,28.29714285714286,0.0,17.076365454711286,0.0,7.0,49.52,0.0,198.08,0.0,31.377333333333336,0.0,17.4043383206875,0.0,15.0,49.52,0.0,470.66,-74.26999999999998,-198.08,-470.66,20,0,404.13500000000033,0
8398,2024-11-27,MAT-0099,0.0,24.75,708.1350000000002,683.3850000000002,2024-11-27,2,0,0,0.0,24.75333333333333,0.0,0.0057735027381156144,0.0,3.0,24.76,0.0,74.25999999999999,0.0,28.29714285714286,0.0,17.076365454711286,0.0,7.0,49.52,0.0,198.08,0.0,29.726666666666667,0.0,16.722549646111553,0.0,15.0,49.52,0.0,445.9,-74.25999999999999,-198.08,-445.9,21,0,402.75500000000034,0
8435,2024-11-28,MAT-0099,0.0,0.18,683.3850000000002,683.2050000000003,2024-11-28,3,0,0,0.0,16.56333333333333,0.0,14.188383746337484,0.0,3.0,24.76,0.0,49.68999999999998,0.0,21.25,0.0,17.04194042159909,0.0,7.0,49.52,0.0,148.75,0.0,26.437333333333335,0.0,17.390360822128113,0.0,15.0,49.52,0.0,396.56,-49.68999999999998,-148.75,-396.56,22,0,361.4950000000004,0
8474,2024-11-29,MAT-0099,0.0,99.01,683.2050000000003,584.1950000000003,2024-11-29,4,0,0,0.0,41.31333333333333,0.0,51.45483683127694,0.0,3.0,99.01,0.0,123.94,0.0,28.32,0.0,33.266842350905506,0.0,7.0,99.01,0.0,198.24,0.0,31.387999999999998,0.0,25.53744231515754,0.0,15.0,99.01,0.0,470.82,-123.94,-198.24,-470.82,23,0,188.21500000000037,0
8706,2024-12-07,MAT-0099,0.0,31.55,584.1950000000003,552.6450000000003,2024-12-07,5,1,0,0.0,43.57999999999999,0.0,50.501315824441654,0.0,3.0,99.01,0.0,130.73999999999998,0.0,32.822857142857146,0.0,30.844436405012452,0.0,7.0,99.01,0.0,229.76000000000002,0.0,33.488,0.0,24.026859137223887,0.0,15.0,99.01,0.0,502.32,-130.73999999999998,-229.76000000000002,-502.32,24,0,163.46500000000034,0
9066,2024-12-20,MAT-0099,0.0,49.5,552.6450000000003,503.1450000000003,2024-12-20,4,0,0,0.0,60.01999999999999,0.0,34.938742106721605,0.0,3.0,99.01,0.0,180.05999999999997,0.0,36.357142857142854,0.0,31.182138965699433,0.0,7.0,99.01,0.0,254.5,0.0,33.488,0.0,24.026859137223887,0.0,15.0,99.01,0.0,502.32,-180.05999999999997,-254.5,-502.32,25,0,113.96500000000034,0
9117,2024-12-23,MAT-0099,0.0,49.5,503.1450000000003,453.6450000000003,2024-12-23,0,0,0,0.0,43.51666666666665,0.0,10.363437331953804,0.0,3.0,49.5,0.0,130.54999999999995,0.0,39.892857142857146,0.0,31.049569891967764,0.0,7.0,99.01,0.0,279.25,0.0,33.488,0.0,24.026859137223887,0.0,15.0,99.01,0.0,502.32,-130.54999999999995,-279.25,-502.32,26,0,-66.98,1
9144,2024-12-24,MAT-0099,0.0,49.51,453.6450000000003,404.13500000000033,2024-12-24,1,0,0,0.0,49.50333333333332,0.0,0.005773502754673944,0.0,3.0,49.51,0.0,148.50999999999996,0.0,43.42857142857143,0.0,30.442382423507006,0.0,7.0,99.01,0.0,304.0,0.0,35.13866666666667,0.0,24.233301722649173,0.0,15.0,99.01,0.0,527.08,-148.50999999999996,-304.0,-527.08,27,0,-78.06,1
9176,2024-12-25,MAT-0099,0.0,1.38,404.13500000000033,402.75500000000034,2024-12-25,2,0,0,0.0,33.463333333333324,0.0,27.78498215463406,0.0,3.0,49.51,0.0,100.38999999999997,0.0,40.089999999999996,0.0,33.91558835304695,0.0,7.0,99.01,0.0,280.63,0.0,33.564,0.0,25.66431953399225,0.0,15.0,99.01,0.0,503.46,-100.38999999999997,-280.63,-503.46,28,0,-81.3,1
9209,2024-12-26,MAT-0099,0.0,41.26,402.75500000000034,361.4950000000004,2024-12-26,3,0,0,0.0,30.716666666666658,0.0,25.73899052669574,0.0,3.0,49.51,0.0,92.14999999999998,0.0,45.958571428571425,0.0,29.066253874307833,0.0,7.0,99.01,0.0,321.71,0.0,34.66466666666667,0.0,25.613294501842088,0.0,15.0,99.01,0.0,519.97,-92.14999999999998,-321.71,-519.97,29,0,-81.3,1
9244,2024-12-27,MAT-0099,0.0,173.28,361.4950000000004,188.21500000000037,2024-12-27,4,0,0,0.0,71.97333333333333,0.0,89.97157402943073,0.0,3.0,173.28,0.0,215.92,0.0,56.56857142857143,0.0,54.27917047651934,0.0,7.0,173.28,0.0,395.98,0.0,42.916000000000004,0.0,44.04310482762474,0.0,15.0,173.28,0.0,643.74,-215.92,-395.98,-643.74,30,0,-81.3,1
9275,2024-12-28,MAT-0099,0.0,24.75,188.21500000000037,163.46500000000034,2024-12-28,5,1,0,0.0,79.76333333333334,0.0,81.40743352626548,0.0,3.0,173.28,0.0,239.29,0.0,55.597142857142856,0.0,54.85930024899629,0.0,7.0,173.28,0.0,389.18,0.0,41.26466666666667,0.0,44.24172107648529,0.0,15.0,173.28,0.0,618.97,-239.29,-389.18,-618.97,31,0,-81.3,1
9315,2024-12-31,MAT-0099,0.0,49.5,163.46500000000034,113.96500000000034,2024-12-31,1,0,0,0.0,82.50999999999999,0.0,79.57722852675883,0.0,3.0,173.28,0.0,247.52999999999997,0.0,55.597142857142856,0.0,54.85930024899629,0.0,7.0,173.28,0.0,389.18,0.0,44.56266666666667,0.0,42.76763570516288,0.0,15.0,173.28,0.0,668.44,-247.52999999999997,-389.18,-668.44,32,0,-81.3,1
4224,2024-06-26,MAT-0100,0.0,66.98,0.0,-66.98,2024-06-26,2,0,0,0.0,66.98,0.0,0.0,0.0,1.0,66.98,0.0,66.98,0.0,66.98,0.0,0.0,0.0,1.0,66.98,0.0,66.98,0.0,66.98,0.0,0.0,0.0,1.0,66.98,0.0,66.98,-66.98,-66.98,-66.98,1,0,-81.3,1
4261,2024-06-27,MAT-0100,0.0,11.08,-66.98,-78.06,2024-06-27,3,0,0,0.0,39.03,0.0,39.52726906832801,0.0,2.0,66.98,0.0,78.06,0.0,39.03,0.0,39.52726906832801,0.0,2.0,66.98,0.0,78.06,0.0,39.03,0.0,39.52726906832801,0.0,2.0,66.98,0.0,78.06,-78.06,-78.06,-78.06,2,0,-81.3,1
6361,2024-09-13,MAT-0100,0.0,3.24,-78.06,-81.3,2024-09-13,4,0,0,0.0,27.100000000000005,0.0,34.758843479034226,0.0,3.0,66.98,0.0,81.30000000000001,0.0,27.100000000000005,0.0,34.758843479034226,0.0,3.0,66.98,0.0,81.30000000000001,0.0,27.100000000000005,0.0,34.758843479034226,0.0,3.0,66.98,0.0,81.30000000000001,-81.30000000000001,-81.30000000000001,-81.30000000000001,3,0,41.99999999999999,0
1688,2024-03-19,MAT-0101,0.0,0.15,173.1,172.95,2024-03-19,1,0,0,0.0,0.15,0.0,0.0,0.0,1.0,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,1.0,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,1.0,0.15,0.0,0.15,-0.15,-0.15,-0.15,1,0,41.99999999999999,0
2163,2024-04-09,MAT-0101,0.0,6.88,172.95,166.07,2024-04-09,1,0,0,0.0,3.515,0.0,4.758828637385465,0.0,2.0,6.88,0.0,7.03,0.0,3.515,0.0,4.758828637385465,0.0,2.0,6.88,0.0,7.03,0.0,3.515,0.0,4.758828637385465,0.0,2.0,6.88,0.0,7.03,-7.03,-7.03,-7.03,2,0,41.99999999999999,0
2232,2024-04-11,MAT-0101,0.0,49.52,166.07,116.54999999999998,2024-04-11,3,0,0,0.0,18.85,0.0,26.773305735377544,0.0,3.0,49.52,0.0,56.550000000000004,0.0,18.85,0.0,26.773305735377544,0.0,3.0,49.52,0.0,56.550000000000004,0.0,18.85,0.0,26.773305735377544,0.0,3.0,49.52,0.0,56.550000000000004,-56.550000000000004,-56.550000000000004,-56.550000000000004,3,0,41.99999999999999,0
2266,2024-04-12,MAT-0101,0.0,16.5,116.54999999999998,100.04999999999998,2024-04-12,4,0,0,0.0,24.3,0.0,22.364534423949003,0.0,3.0,49.52,0.0,72.9,0.0,18.262500000000003,0.0,21.891868163011278,0.0,4.0,49.52,0.0,73.05000000000001,0.0,18.262500000000003,0.0,21.891868163011278,0.0,4.0,49.52,0.0,73.05000000000001,-72.9,-73.05000000000001,-73.05000000000001,4,0,41.99999999999999,0
2502,2024-04-22,MAT-0101,0.0,49.5,100.04999999999998,50.54999999999998,2024-04-22,0,0,0,0.0,38.50666666666667,0.0,19.058335009473762,0.0,3.0,49.52,0.0,115.52000000000001,0.0,24.51,0.0,23.549876857427517,0.0,5.0,49.52,0.0,122.55000000000001,0.0,24.51,0.0,23.549876857427517,0.0,5.0,49.52,0.0,122.55000000000001,-115.52000000000001,-122.55000000000001,-122.55000000000001,5,0,41.99999999999999,0
2896,2024-05-09,MAT-0101,0.0,8.25,50.54999999999998,42.29999999999998,2024-05-09,3,0,0,0.0,24.75,0.0,21.827448316282872,0.0,3.0,49.5,0.0,74.25,0.0,21.8,0.0,22.084880801127273,0.0,6.0,49.52,0.0,130.8,0.0,21.8,0.0,22.084880801127273,0.0,6.0,49.52,0.0,130.8,-74.25,-130.8,-130.8,6,0,41.99999999999999,0
3291,2024-05-23,MAT-0101,0.0,0.3,42.29999999999998,41.99999999999999,2024-05-23,3,0,0,0.0,19.349999999999998,0.0,26.411503175699785,0.0,3.0,49.5,0.0,58.05,0.0,18.728571428571428,0.0,21.73677408492455,0.0,7.0,49.52,0.0,131.1,0.0,18.728571428571428,0.0,21.73677408492455,0.0,7.0,49.52,0.0,131.1,-58.05,-131.1,-131.1,7,0,91.5,0
3354,2024-05-25,MAT-0101,49.5,0.0,41.99999999999999,91.5,2024-05-25,5,1,0,16.5,2.85,28.578838324886476,4.678942188144664,1.0,2.0,8.25,49.5,8.55,7.071428571428571,18.707142857142856,18.709241413956747,21.7582051299318,1.0,6.0,49.52,49.5,130.95,6.1875,16.3875,17.50089283436705,21.185704580481353,1.0,7.0,49.52,49.5,131.1,40.95,-81.44999999999999,-81.6,0,1,91.5,0
4919,2024-07-22,MAT-0101,99.0,0.0,91.5,190.5,2024-07-22,0,0,0,49.5,0.09999999999999999,49.5,0.17320508075684982,2.0,1.0,0.3,148.5,0.3,21.214285714285715,17.724285714285717,38.94639172723743,22.523435097058986,2.0,5.0,49.52,148.5,124.07000000000001,16.5,14.566666666666666,35.0017856687341,20.556476473364786,2.0,7.0,49.52,148.5,131.1,148.2,24.429999999999993,17.400000000000006,0,2,50.25,0
5071,2024-07-27,MAT-0101,24.75,0.0,190.5,215.25,2024-07-27,5,1,0,57.75,0.0,37.80624948338568,0.0,3.0,0.0,0.0,173.25,0.0,24.75,10.650000000000002,37.80624948338568,18.24232715417635,3.0,4.0,49.5,173.25,74.55000000000001,17.325,13.11,33.10296436876915,19.920728456113803,3.0,7.0,49.52,173.25,131.1,173.25,98.69999999999999,42.150000000000006,0,3,49.95,0
5338,2024-08-08,MAT-0101,0.0,24.75,215.25,190.5,2024-08-08,3,0,0,41.25,8.25,51.521233486786784,14.289419162443236,2.0,1.0,24.75,123.75,24.75,24.75,11.828571428571427,37.80624948338568,18.93655761445871,3.0,4.0,49.5,173.25,82.8,15.75,14.168181818181818,31.83571108048319,19.221579445082973,3.0,8.0,49.52,173.25,155.85,99.0,90.45,17.400000000000006,1,0,49.92,0
5508,2024-08-14,MAT-0101,0.0,24.75,190.5,165.75,2024-08-14,2,0,0,8.25,16.5,14.289419162443238,14.289419162443236,1.0,2.0,24.75,24.75,49.5,24.75,8.292857142857143,37.80624948338568,11.632405475345887,3.0,4.0,24.75,173.25,58.05,14.4375,15.049999999999999,30.692782131960602,18.579888442761288,3.0,9.0,49.52,173.25,180.6,-24.75,115.2,-7.349999999999994,2,0,49.620000000000005,0
5762,2024-08-23,MAT-0101,0.0,24.75,165.75,141.0,2024-08-23,4,0,0,0.0,24.75,0.0,0.0,0.0,3.0,24.75,0.0,74.25,24.75,10.65,37.80624948338568,13.189768762188361,3.0,4.0,24.75,173.25,74.55,13.326923076923077,15.796153846153846,29.657662131006262,17.991171695427703,3.0,10.0,49.52,173.25,205.35,-74.25,98.7,-32.099999999999994,3,0,49.27,0
5873,2024-08-28,MAT-0101,0.0,24.75,141.0,116.25,2024-08-28,2,0,0,0.0,24.75,0.0,0.0,0.0,3.0,24.75,0.0,74.25,24.75,14.142857142857142,37.80624948338568,13.229431474665004,3.0,4.0,24.75,173.25,99.0,12.375,16.435714285714287,28.71590788020841,17.45021918058766,3.0,11.0,49.52,173.25,230.1,-74.25,74.25,-56.849999999999994,4,0,49.27,0
6324,2024-09-12,MAT-0101,0.0,24.75,116.25,91.5,2024-09-12,3,0,0,0.0,24.75,0.0,0.0,0.0,3.0,24.75,0.0,74.25,17.678571428571427,17.678571428571427,37.02665545638324,12.076763402738097,2.0,5.0,24.75,123.75,123.75,11.55,16.99,27.855205976621317,16.95192951512347,3.0,12.0,49.52,173.25,254.85,-74.25,0.0,-81.6,5,0,49.27,0
6523,2024-09-19,MAT-0101,0.0,41.25,91.5,50.25,2024-09-19,3,0,0,0.0,30.25,0.0,9.526279441628823,0.0,3.0,41.25,0.0,90.75,3.5357142857142856,23.571428571428573,9.354620706978382,12.076763402738097,1.0,6.0,41.25,24.75,165.0,11.55,19.73,27.855205976621317,17.352436634169194,3.0,12.0,49.52,173.25,295.95,-90.75,-140.25,-122.69999999999999,6,0,24.699999999999992,0
6814,2024-09-28,MAT-0101,0.0,0.3,50.25,49.95,2024-09-28,5,1,0,0.0,22.099999999999998,0.0,20.60321576841829,0.0,3.0,41.25,0.0,66.3,0.0,23.614285714285717,0.0,11.97931252499193,0.0,7.0,41.25,0.0,165.3,11.55,19.291333333333334,27.855205976621317,17.778427484159664,3.0,12.0,49.52,173.25,289.37,-66.3,-165.3,-116.12,7,0,24.699999999999992,0
7261,2024-10-16,MAT-0101,0.0,0.03,49.95,49.92,2024-10-16,2,0,0,0.0,13.86,0.0,23.720819968963976,0.0,3.0,41.25,0.0,41.58,0.0,20.082857142857144,0.0,14.880946110474866,0.0,7.0,41.25,0.0,140.58,11.55,15.991999999999999,27.855205976621317,16.298460575859828,3.0,12.0,49.5,173.25,239.88,-41.58,-140.58,-66.63,8,0,24.699999999999992,0
7486,2024-10-24,MAT-0101,0.0,0.3,49.92,49.620000000000005,2024-10-24,3,0,0,0.0,0.21,0.0,0.15588457268238576,0.0,3.0,0.3,0.0,0.63,0.0,16.59,0.0,16.395295056814316,0.0,7.0,41.25,0.0,116.13,11.55,14.912,27.855205976621317,16.79166936310979,3.0,12.0,49.5,173.25,223.68,-0.63,-116.13,-50.43000000000001,9,0,24.699999999999992,0
8436,2024-11-28,MAT-0101,0.0,0.35,49.620000000000005,49.27,2024-11-28,3,0,0,0.0,0.22666666666666666,0.0,0.1721433511167456,0.0,3.0,0.35,0.0,0.6799999999999999,0.0,13.104285714285714,0.0,16.95550437384357,0.0,7.0,41.25,0.0,91.73,11.55,11.635333333333334,27.855205976621317,14.14747875906146,3.0,12.0,41.25,173.25,174.53,-0.6799999999999999,-91.73,-1.2800000000000011,10,0,24.699999999999992,0
5809,2024-08-26,MAT-0102,49.4,0.0,24.7,74.1,2024-08-26,0,0,0,49.4,0.0,0.0,0.0,1.0,0.0,0.0,49.4,0.0,49.4,0.0,0.0,0.0,1.0,0.0,0.0,49.4,0.0,49.4,0.0,0.0,0.0,1.0,0.0,0.0,49.4,0.0,49.4,49.4,49.4,0,1,24.699999999999992,0
8399,2024-11-27,MAT-0102,0.0,24.7,74.1,49.39999999999999,2024-11-27,2,0,0,24.7,12.35,34.93107499061544,17.46553749530772,1.0,1.0,24.7,49.4,24.7,24.7,12.35,34.93107499061544,17.46553749530772,1.0,1.0,24.7,49.4,24.7,24.7,12.35,34.93107499061544,17.46553749530772,1.0,1.0,24.7,49.4,24.7,24.7,24.7,24.7,1,0,24.699999999999992,0
